a,b,c,d,e,f,g,h,i,j,k,l,auc,infer_time
0,1,0,1,0,1,0,1,0,1,1,1,0.464285714,0.49050045
0,1,0,1,0,1,0,1,1,0,0,0,0.464285714,0.536316872
0,1,0,1,0,1,0,1,1,0,0,1,0.464285714,0.524865627
0,1,0,1,0,1,0,1,1,0,1,0,0.464285714,0.532204151
0,1,0,1,0,1,0,1,1,0,1,1,0.464285714,0.515509129
0,1,0,1,0,1,0,1,1,1,0,0,0.464285714,0.522584677
0,1,0,1,0,1,0,1,1,1,0,1,0.464285714,0.515202284
0,1,0,1,0,1,0,1,1,1,1,0,0.464285714,0.50551486
0,1,0,1,0,1,0,1,1,1,1,1,0.464285714,0.483944416
0,1,0,1,0,1,1,0,0,0,0,0,0.535714286,0.947954416
0,1,0,1,0,1,1,0,0,0,0,1,0.535714286,0.941359758
0,1,0,1,0,1,1,0,0,0,1,0,0.535714286,0.948486567
0,1,0,1,0,1,1,0,0,0,1,1,0.535714286,0.986216068
0,1,0,1,0,1,1,0,0,1,0,0,0.535714286,0.959882736
0,1,0,1,0,1,1,0,0,1,0,1,0.535714286,0.914274931
0,1,0,1,0,1,1,0,0,1,1,0,0.535714286,0.962459564
0,1,0,1,0,1,1,0,0,1,1,1,0.535714286,0.897448301
0,1,0,1,0,1,1,0,1,0,0,0,0.535714286,0.977248669
0,1,0,1,0,1,1,0,1,0,0,1,0.535714286,0.972547054
0,1,0,1,0,1,1,0,1,0,1,0,0.535714286,0.90800333
0,1,0,1,0,1,1,0,1,0,1,1,0.535714286,0.952937841
0,1,0,1,0,1,1,0,1,1,0,0,0.535714286,0.996852636
0,1,0,1,0,1,1,0,1,1,0,1,0.535714286,0.930674791
0,1,0,1,0,1,1,0,1,1,1,0,0.535714286,0.945721388
0,1,0,1,0,1,1,0,1,1,1,1,0.535714286,0.925130367
0,1,0,1,0,1,1,1,0,0,0,0,0.464285714,0.89585638
0,1,0,1,0,1,1,1,0,0,0,1,0.464285714,0.937293053
0,1,0,1,0,1,1,1,0,0,1,0,0.464285714,0.915870905
0,1,0,1,0,1,1,1,0,0,1,1,0.464285714,0.97362709
0,1,0,1,0,1,1,1,0,1,0,0,0.464285714,0.887856245
0,1,0,1,0,1,1,1,0,1,0,1,0.464285714,0.980407238
0,1,0,1,0,1,1,1,0,1,1,0,0.464285714,0.934594393
0,1,0,1,0,1,1,1,0,1,1,1,0.464285714,0.969204664
0,1,0,1,0,1,1,1,1,0,0,0,0.464285714,0.948352575
0,1,0,1,0,1,1,1,1,0,0,1,0.464285714,0.952878714
0,1,0,1,0,1,1,1,1,0,1,0,0.464285714,0.957683802
0,1,0,1,0,1,1,1,1,0,1,1,0.464285714,0.950648785
0,1,0,1,0,1,1,1,1,1,0,0,0.464285714,0.992242575
0,1,0,1,0,1,1,1,1,1,0,1,0.464285714,0.948326111
0,1,0,1,0,1,1,1,1,1,1,0,0.464285714,0.938333511
0,1,0,1,0,1,1,1,1,1,1,1,0.464285714,0.95601511
0,1,0,1,1,0,0,0,0,0,0,0,0.464285714,0.750520229
0,1,0,1,1,0,0,0,0,0,0,1,0.464285714,0.786775351
0,1,0,1,1,0,0,0,0,0,1,0,0.464285714,0.741605043
0,1,0,1,1,0,0,0,0,0,1,1,0.464285714,0.825129032
0,1,0,1,1,0,0,0,0,1,0,0,0.464285714,0.758366585
0,1,0,1,1,0,0,0,0,1,0,1,0.464285714,0.771437407
0,1,0,1,1,0,0,0,0,1,1,0,0.464285714,0.737667084
0,1,0,1,1,0,0,0,0,1,1,1,0.464285714,0.769884109
0,1,0,1,1,0,0,0,1,0,0,0,0.464285714,0.779732227
0,1,0,1,1,0,0,0,1,0,0,1,0.464285714,0.718020439
0,1,0,1,1,0,0,0,1,0,1,0,0.464285714,0.816775084
0,1,0,1,1,0,0,0,1,0,1,1,0.464285714,0.761808395
0,1,0,1,1,0,0,0,1,1,0,0,0.464285714,0.778912783
0,1,0,1,1,0,0,0,1,1,0,1,0.464285714,0.775213957
0,1,0,1,1,0,0,0,1,1,1,0,0.464285714,0.770354271
0,1,0,1,1,0,0,0,1,1,1,1,0.464285714,0.780353308
0,1,0,1,1,0,0,1,0,0,0,0,0.464285714,0.787985563
0,1,0,1,1,0,0,1,0,0,0,1,0.464285714,0.750738382
0,1,0,1,1,0,0,1,0,0,1,0,0.535714286,0.786574125
0,1,0,1,1,0,0,1,0,0,1,1,0.535714286,0.750679016
0,1,0,1,1,0,0,1,0,1,0,0,0.464285714,0.769013405
0,1,0,1,1,0,0,1,0,1,0,1,0.464285714,0.771670341
0,1,0,1,1,0,0,1,0,1,1,0,0.464285714,0.790895462
0,1,0,1,1,0,0,1,0,1,1,1,0.464285714,0.739060879
0,1,0,1,1,0,0,1,1,0,0,0,0.464285714,0.757149458
0,1,0,1,1,0,0,1,1,0,0,1,0.464285714,0.774437904
0,1,0,1,1,0,0,1,1,0,1,0,0.535714286,0.727931976
0,1,0,1,1,0,0,1,1,0,1,1,0.535714286,0.716798544
0,1,0,1,1,0,0,1,1,1,0,0,0.464285714,0.767605543
0,1,0,1,1,0,0,1,1,1,0,1,0.464285714,0.779649734
0,1,0,1,1,0,0,1,1,1,1,0,0.464285714,0.726899624
0,1,0,1,1,0,0,1,1,1,1,1,0.464285714,0.750611544
0,1,0,1,1,0,1,0,0,0,0,0,0.5,0.880641222
0,1,0,1,1,0,1,0,0,0,0,1,0.5,0.862573624
0,1,0,1,1,0,1,0,0,0,1,0,0.5,0.815128803
0,1,0,1,1,0,1,0,0,0,1,1,0.5,0.859010935
0,1,0,1,1,0,1,0,0,1,0,0,0.5,0.888394356
0,1,0,1,1,0,1,0,0,1,0,1,0.5,0.838179111
0,1,0,1,1,0,1,0,0,1,1,0,0.5,0.832882643
0,1,0,1,1,0,1,0,0,1,1,1,0.5,0.830383778
0,1,0,1,1,0,1,0,1,0,0,0,0.5,0.87690568
0,1,0,1,1,0,1,0,1,0,0,1,0.5,0.830201626
0,1,0,1,1,0,1,0,1,0,1,0,0.5,0.858923912
0,1,0,1,1,0,1,0,1,0,1,1,0.5,0.896608353
0,1,0,1,1,0,1,0,1,1,0,0,0.5,0.870848417
0,1,0,1,1,0,1,0,1,1,0,1,0.5,0.851222754
0,1,0,1,1,0,1,0,1,1,1,0,0.5,0.867879152
0,1,0,1,1,0,1,0,1,1,1,1,0.5,0.851673365
0,1,0,1,1,0,1,1,0,0,0,0,0.535714286,0.851812124
0,1,0,1,1,0,1,1,0,0,0,1,0.535714286,0.882220984
0,1,0,1,1,0,1,1,0,0,1,0,0.535714286,0.86937499
0,1,0,1,1,0,1,1,0,0,1,1,0.535714286,0.808018208
0,1,0,1,1,0,1,1,0,1,0,0,0.535714286,0.825340033
0,1,0,1,1,0,1,1,0,1,0,1,0.535714286,0.824220657
0,1,0,1,1,0,1,1,0,1,1,0,0.535714286,0.802102327
0,1,0,1,1,0,1,1,0,1,1,1,0.535714286,0.846451759
0,1,0,1,1,0,1,1,1,0,0,0,0.535714286,0.84835887
0,1,0,1,1,0,1,1,1,0,0,1,0.535714286,0.921144009
0,1,0,1,1,0,1,1,1,0,1,0,0.535714286,0.807638407
0,1,0,1,1,0,1,1,1,0,1,1,0.535714286,0.83198452
0,1,0,1,1,0,1,1,1,1,0,0,0.535714286,0.85564971
0,1,0,1,1,0,1,1,1,1,0,1,0.535714286,0.810921907
0,1,0,1,1,0,1,1,1,1,1,0,0.535714286,0.915025711
0,1,0,1,1,0,1,1,1,1,1,1,0.535714286,0.803734064
0,1,0,1,1,1,0,0,0,0,0,0,0.535714286,0.984677792
0,1,0,1,1,1,0,0,0,0,0,1,0.535714286,0.916649342
0,1,0,1,1,1,0,0,0,0,1,0,0.535714286,0.964903116
0,1,0,1,1,1,0,0,0,0,1,1,0.535714286,1.011911631
0,1,0,1,1,1,0,0,0,1,0,0,0.535714286,0.903712273
0,1,0,1,1,1,0,0,0,1,0,1,0.535714286,0.936849594
0,1,0,1,1,1,0,0,0,1,1,0,0.535714286,0.968552113
0,1,0,1,1,1,0,0,0,1,1,1,0.535714286,0.929185629
0,1,0,1,1,1,0,0,1,0,0,0,0.535714286,0.928640842
0,1,0,1,1,1,0,0,1,0,0,1,0.535714286,0.977555275
0,1,0,1,1,1,0,0,1,0,1,0,0.535714286,0.987277508
0,1,0,1,1,1,0,0,1,0,1,1,0.535714286,0.947630167
0,1,0,1,1,1,0,0,1,1,0,0,0.535714286,0.933312178
0,1,0,1,1,1,0,0,1,1,0,1,0.535714286,0.96237874
0,1,0,1,1,1,0,0,1,1,1,0,0.535714286,0.952373266
0,1,0,1,1,1,0,0,1,1,1,1,0.535714286,0.910319805
0,1,0,1,1,1,0,1,0,0,0,0,0.464285714,0.934414864
0,1,0,1,1,1,0,1,0,0,0,1,0.464285714,0.972248077
0,1,0,1,1,1,0,1,0,0,1,0,0.464285714,0.943337202
0,1,0,1,1,1,0,1,0,0,1,1,0.464285714,0.985014439
0,1,0,1,1,1,0,1,0,1,0,0,0.464285714,0.952538729
0,1,0,1,1,1,0,1,0,1,0,1,0.464285714,0.913333178
0,1,0,1,1,1,0,1,0,1,1,0,0.464285714,0.982614517
0,1,0,1,1,1,0,1,0,1,1,1,0.464285714,0.936904907
0,1,0,1,1,1,0,1,1,0,0,0,0.464285714,0.929314613
0,1,0,1,1,1,0,1,1,0,0,1,0.464285714,0.986701488
0,1,0,1,1,1,0,1,1,0,1,0,0.464285714,0.927546024
0,1,0,1,1,1,0,1,1,0,1,1,0.464285714,0.937023163
0,1,0,1,1,1,0,1,1,1,0,0,0.464285714,0.96760726
0,1,0,1,1,1,0,1,1,1,0,1,0.464285714,0.948440552
0,1,0,1,1,1,0,1,1,1,1,0,0.464285714,0.928730249
0,1,0,1,1,1,0,1,1,1,1,1,0.464285714,0.936949492
0,1,0,1,1,1,1,0,0,0,0,0,0.535714286,1.348438263
0,1,0,1,1,1,1,0,0,0,0,1,0.535714286,1.292551756
0,1,0,1,1,1,1,0,0,0,1,0,0.535714286,1.318433285
0,1,0,1,1,1,1,0,0,0,1,1,0.535714286,1.330578566
0,1,0,1,1,1,1,0,0,1,0,0,0.535714286,1.304635763
0,1,0,1,1,1,1,0,0,1,0,1,0.535714286,1.366768122
0,1,0,1,1,1,1,0,0,1,1,0,0.535714286,1.368602514
0,1,0,1,1,1,1,0,0,1,1,1,0.535714286,1.345854998
0,1,0,1,1,1,1,0,1,0,0,0,0.535714286,1.317273378
0,1,0,1,1,1,1,0,1,0,0,1,0.535714286,1.325738907
0,1,0,1,1,1,1,0,1,0,1,0,0.535714286,1.410733223
0,1,0,1,1,1,1,0,1,0,1,1,0.535714286,1.385967493
0,1,0,1,1,1,1,0,1,1,0,0,0.535714286,1.329894066
0,1,0,1,1,1,1,0,1,1,0,1,0.535714286,1.378619909
0,1,0,1,1,1,1,0,1,1,1,0,0.535714286,1.386860371
0,1,0,1,1,1,1,0,1,1,1,1,0.535714286,1.317138433
0,1,0,1,1,1,1,1,0,0,0,0,0.464285714,1.311306238
0,1,0,1,1,1,1,1,0,0,0,1,0.464285714,1.293661118
0,1,0,1,1,1,1,1,0,0,1,0,0.464285714,1.363556623
0,1,0,1,1,1,1,1,0,0,1,1,0.464285714,1.364026308
0,1,0,1,1,1,1,1,0,1,0,0,0.464285714,1.363658428
0,1,0,1,1,1,1,1,0,1,0,1,0.464285714,1.360671997
0,1,0,1,1,1,1,1,0,1,1,0,0.464285714,1.423031569
0,1,0,1,1,1,1,1,0,1,1,1,0.464285714,1.4130826
0,1,0,1,1,1,1,1,1,0,0,0,0.464285714,1.392776966
0,1,0,1,1,1,1,1,1,0,0,1,0.464285714,1.324285746
0,1,0,1,1,1,1,1,1,0,1,0,0.464285714,1.350043535
0,1,0,1,1,1,1,1,1,0,1,1,0.464285714,1.32578969
0,1,0,1,1,1,1,1,1,1,0,0,0.464285714,1.31496644
0,1,0,1,1,1,1,1,1,1,0,1,0.464285714,1.264886856
0,1,0,1,1,1,1,1,1,1,1,0,0.464285714,1.335551739
0,1,0,1,1,1,1,1,1,1,1,1,0.464285714,1.368654966
0,1,1,0,0,0,0,0,0,0,0,0,0.535714286,0.167251587
0,1,1,0,0,0,0,0,0,0,0,1,0.535714286,0.183712244
0,1,1,0,0,0,0,0,0,0,1,0,0.535714286,0.169266224
0,1,1,0,0,0,0,0,0,0,1,1,0.535714286,0.198717594
0,1,1,0,0,0,0,0,0,1,0,0,0.535714286,0.178003311
0,1,1,0,0,0,0,0,0,1,0,1,0.535714286,0.182631254
0,1,1,0,0,0,0,0,0,1,1,0,0.535714286,0.1661129
0,1,1,0,0,0,0,0,0,1,1,1,0.535714286,0.175603151
0,1,1,0,0,0,0,0,1,0,0,0,0.535714286,0.16471839
0,1,1,0,0,0,0,0,1,0,0,1,0.535714286,0.182121992
0,1,1,0,0,0,0,0,1,0,1,0,0.535714286,0.200645447
0,1,1,0,0,0,0,0,1,0,1,1,0.535714286,0.166105986
0,1,1,0,0,0,0,0,1,1,0,0,0.535714286,0.172070503
0,1,1,0,0,0,0,0,1,1,0,1,0.535714286,0.187139034
0,1,1,0,0,0,0,0,1,1,1,0,0.535714286,0.193206787
0,1,1,0,0,0,0,0,1,1,1,1,0.535714286,0.195348263
0,1,1,0,0,0,0,1,0,0,0,0,0.535714286,0.186244488
0,1,1,0,0,0,0,1,0,0,0,1,0.535714286,0.192766666
0,1,1,0,0,0,0,1,0,0,1,0,0.464285714,0.205457926
0,1,1,0,0,0,0,1,0,0,1,1,0.464285714,0.229651928
0,1,1,0,0,0,0,1,0,1,0,0,0.535714286,0.173976898
0,1,1,0,0,0,0,1,0,1,0,1,0.535714286,0.180734634
0,1,1,0,0,0,0,1,0,1,1,0,0.464285714,0.185455799
0,1,1,0,0,0,0,1,0,1,1,1,0.535714286,0.200107574
0,1,1,0,0,0,0,1,1,0,0,0,0.535714286,0.204389095
0,1,1,0,0,0,0,1,1,0,0,1,0.464285714,0.174820662
0,1,1,0,0,0,0,1,1,0,1,0,0.464285714,0.171612263
0,1,1,0,0,0,0,1,1,0,1,1,0.464285714,0.167934656
0,1,1,0,0,0,0,1,1,1,0,0,0.535714286,0.187015295
0,1,1,0,0,0,0,1,1,1,0,1,0.464285714,0.175901175
0,1,1,0,0,0,0,1,1,1,1,0,0.535714286,0.183140993
0,1,1,0,0,0,0,1,1,1,1,1,0.535714286,0.165364742
0,1,1,0,0,0,1,0,0,0,0,0,0.464285714,0.175198793
0,1,1,0,0,0,1,0,0,0,0,1,0.464285714,0.182706356
0,1,1,0,0,0,1,0,0,0,1,0,0.464285714,0.209787369
0,1,1,0,0,0,1,0,0,0,1,1,0.464285714,0.183099031
0,1,1,0,0,0,1,0,0,1,0,0,0.464285714,0.175593853
0,1,1,0,0,0,1,0,0,1,0,1,0.464285714,0.175304174
0,1,1,0,0,0,1,0,0,1,1,0,0.464285714,0.19427824
0,1,1,0,0,0,1,0,0,1,1,1,0.464285714,0.180569172
0,1,1,0,0,0,1,0,1,0,0,0,0.464285714,0.17802453
0,1,1,0,0,0,1,0,1,0,0,1,0.464285714,0.194586039
0,1,1,0,0,0,1,0,1,0,1,0,0.464285714,0.190065145
0,1,1,0,0,0,1,0,1,0,1,1,0.464285714,0.178239822
0,1,1,0,0,0,1,0,1,1,0,0,0.464285714,0.203211308
0,1,1,0,0,0,1,0,1,1,0,1,0.464285714,0.189182997
0,1,1,0,0,0,1,0,1,1,1,0,0.464285714,0.201658964
0,1,1,0,0,0,1,0,1,1,1,1,0.464285714,0.210829735
0,1,1,0,0,0,1,1,0,0,0,0,0.464285714,0.178707123
0,1,1,0,0,0,1,1,0,0,0,1,0.464285714,0.195644855
0,1,1,0,0,0,1,1,0,0,1,0,0.464285714,0.184656382
0,1,1,0,0,0,1,1,0,0,1,1,0.464285714,0.196533203
0,1,1,0,0,0,1,1,0,1,0,0,0.464285714,0.186672688
0,1,1,0,0,0,1,1,0,1,0,1,0.464285714,0.17806983
0,1,1,0,0,0,1,1,0,1,1,0,0.464285714,0.172903776
0,1,1,0,0,0,1,1,0,1,1,1,0.535714286,0.179293394
0,1,1,0,0,0,1,1,1,0,0,0,0.464285714,0.173178673
0,1,1,0,0,0,1,1,1,0,0,1,0.464285714,0.198250055
0,1,1,0,0,0,1,1,1,0,1,0,0.464285714,0.170759678
0,1,1,0,0,0,1,1,1,0,1,1,0.464285714,0.176970243
0,1,1,0,0,0,1,1,1,1,0,0,0.464285714,0.175435066
0,1,1,0,0,0,1,1,1,1,0,1,0.464285714,0.186346054
0,1,1,0,0,0,1,1,1,1,1,0,0.464285714,0.182198763
0,1,1,0,0,0,1,1,1,1,1,1,0.464285714,0.19859314
0,1,1,0,0,1,0,0,0,0,0,0,0.535714286,0.274830103
0,1,1,0,0,1,0,0,0,0,0,1,0.535714286,0.275761843
0,1,1,0,0,1,0,0,0,0,1,0,0.535714286,0.276042223
0,1,1,0,0,1,0,0,0,0,1,1,0.535714286,0.262485504
0,1,1,0,0,1,0,0,0,1,0,0,0.535714286,0.277646542
0,1,1,0,0,1,0,0,0,1,0,1,0.535714286,0.262965202
0,1,1,0,0,1,0,0,0,1,1,0,0.535714286,0.273102045
0,1,1,0,0,1,0,0,0,1,1,1,0.535714286,0.251377106
0,1,1,0,0,1,0,0,1,0,0,0,0.535714286,0.266566038
0,1,1,0,0,1,0,0,1,0,0,1,0.535714286,0.295233965
0,1,1,0,0,1,0,0,1,0,1,0,0.535714286,0.254809141
0,1,1,0,0,1,0,0,1,0,1,1,0.535714286,0.252752304
0,1,1,0,0,1,0,0,1,1,0,0,0.535714286,0.256042719
0,1,1,0,0,1,0,0,1,1,0,1,0.535714286,0.284811974
0,1,1,0,0,1,0,0,1,1,1,0,0.535714286,0.264140844
0,1,1,0,0,1,0,0,1,1,1,1,0.535714286,0.269138575
0,1,1,0,0,1,0,1,0,0,0,0,0.464285714,0.248354673
0,1,1,0,0,1,0,1,0,0,0,1,0.464285714,0.299508333
0,1,1,0,0,1,0,1,0,0,1,0,0.464285714,0.250948668
0,1,1,0,0,1,0,1,0,0,1,1,0.464285714,0.261757135
0,1,1,0,0,1,0,1,0,1,0,0,0.464285714,0.255105019
0,1,1,0,0,1,0,1,0,1,0,1,0.464285714,0.290140152
0,1,1,0,0,1,0,1,0,1,1,0,0.464285714,0.288694382
0,1,1,0,0,1,0,1,0,1,1,1,0.464285714,0.276279688
0,1,1,0,0,1,0,1,1,0,0,0,0.464285714,0.288513184
0,1,1,0,0,1,0,1,1,0,0,1,0.464285714,0.274508238
0,1,1,0,0,1,0,1,1,0,1,0,0.464285714,0.267902851
0,1,1,0,0,1,0,1,1,0,1,1,0.464285714,0.282456636
0,1,1,0,0,1,0,1,1,1,0,0,0.464285714,0.284369469
0,1,1,0,0,1,0,1,1,1,0,1,0.464285714,0.261182308
0,1,1,0,0,1,0,1,1,1,1,0,0.464285714,0.25647974
0,1,1,0,0,1,0,1,1,1,1,1,0.464285714,0.254361153
0,1,1,0,0,1,1,0,0,0,0,0,0.535714286,0.317978144
0,1,1,0,0,1,1,0,0,0,0,1,0.535714286,0.305560827
0,1,1,0,0,1,1,0,0,0,1,0,0.535714286,0.346522331
0,1,1,0,0,1,1,0,0,0,1,1,0.535714286,0.352030516
0,1,1,0,0,1,1,0,0,1,0,0,0.535714286,0.306158781
0,1,1,0,0,1,1,0,0,1,0,1,0.535714286,0.304441452
0,1,1,0,0,1,1,0,0,1,1,0,0.535714286,0.329399109
0,1,1,0,0,1,1,0,0,1,1,1,0.535714286,0.325617313
0,1,1,0,0,1,1,0,1,0,0,0,0.535714286,0.310344696
0,1,1,0,0,1,1,0,1,0,0,1,0.535714286,0.348178864
0,1,1,0,0,1,1,0,1,0,1,0,0.535714286,0.310373306
0,1,1,0,0,1,1,0,1,0,1,1,0.535714286,0.306100368
0,1,1,0,0,1,1,0,1,1,0,0,0.535714286,0.339613438
0,1,1,0,0,1,1,0,1,1,0,1,0.535714286,0.342527866
0,1,1,0,0,1,1,0,1,1,1,0,0.535714286,0.302927971
0,1,1,0,0,1,1,0,1,1,1,1,0.535714286,0.315563202
0,1,1,0,0,1,1,1,0,0,0,0,0.464285714,0.320958614
0,1,1,0,0,1,1,1,0,0,0,1,0.464285714,0.294638395
0,1,1,0,0,1,1,1,0,0,1,0,0.464285714,0.318423033
0,1,1,0,0,1,1,1,0,0,1,1,0.464285714,0.297774553
0,1,1,0,0,1,1,1,0,1,0,0,0.464285714,0.314309597
0,1,1,0,0,1,1,1,0,1,0,1,0.464285714,0.312248468
0,1,1,0,0,1,1,1,0,1,1,0,0.464285714,0.360357523
0,1,1,0,0,1,1,1,0,1,1,1,0.464285714,0.315385342
0,1,1,0,0,1,1,1,1,0,0,0,0.464285714,0.35503912
0,1,1,0,0,1,1,1,1,0,0,1,0.464285714,0.315437794
0,1,1,0,0,1,1,1,1,0,1,0,0.464285714,0.329707623
0,1,1,0,0,1,1,1,1,0,1,1,0.464285714,0.302892208
0,1,1,0,0,1,1,1,1,1,0,0,0.464285714,0.318162441
0,1,1,0,0,1,1,1,1,1,0,1,0.464285714,0.298783779
0,1,1,0,0,1,1,1,1,1,1,0,0.464285714,0.347866058
0,1,1,0,0,1,1,1,1,1,1,1,0.464285714,0.333498001
0,1,1,0,1,0,0,0,0,0,0,0,0.535714286,0.263189554
0,1,1,0,1,0,0,0,0,0,0,1,0.535714286,0.262287378
0,1,1,0,1,0,0,0,0,0,1,0,0.535714286,0.262625694
0,1,1,0,1,0,0,0,0,0,1,1,0.535714286,0.254132271
0,1,1,0,1,0,0,0,0,1,0,0,0.535714286,0.264763355
0,1,1,0,1,0,0,0,0,1,0,1,0.535714286,0.237980843
0,1,1,0,1,0,0,0,0,1,1,0,0.535714286,0.251410723
0,1,1,0,1,0,0,0,0,1,1,1,0.535714286,0.267930269
0,1,1,0,1,0,0,0,1,0,0,0,0.535714286,0.298851013
0,1,1,0,1,0,0,0,1,0,0,1,0.535714286,0.288459063
0,1,1,0,1,0,0,0,1,0,1,0,0.535714286,0.251103401
0,1,1,0,1,0,0,0,1,0,1,1,0.535714286,0.27795434
0,1,1,0,1,0,0,0,1,1,0,0,0.535714286,0.239094019
0,1,1,0,1,0,0,0,1,1,0,1,0.535714286,0.24351716
0,1,1,0,1,0,0,0,1,1,1,0,0.535714286,0.240797043
0,1,1,0,1,0,0,0,1,1,1,1,0.535714286,0.267520428
0,1,1,0,1,0,0,1,0,0,0,0,0.464285714,0.241902828
0,1,1,0,1,0,0,1,0,0,0,1,0.464285714,0.261391401
0,1,1,0,1,0,0,1,0,0,1,0,0.535714286,0.269356966
0,1,1,0,1,0,0,1,0,0,1,1,0.535714286,0.270778179
0,1,1,0,1,0,0,1,0,1,0,0,0.464285714,0.269046783
0,1,1,0,1,0,0,1,0,1,0,1,0.535714286,0.2453444
0,1,1,0,1,0,0,1,0,1,1,0,0.535714286,0.273483753
0,1,1,0,1,0,0,1,0,1,1,1,0.535714286,0.249963284
0,1,1,0,1,0,0,1,1,0,0,0,0.464285714,0.248222113
0,1,1,0,1,0,0,1,1,0,0,1,0.464285714,0.248306513
0,1,1,0,1,0,0,1,1,0,1,0,0.535714286,0.266210556
0,1,1,0,1,0,0,1,1,0,1,1,0.535714286,0.238101482
0,1,1,0,1,0,0,1,1,1,0,0,0.464285714,0.277028084
0,1,1,0,1,0,0,1,1,1,0,1,0.464285714,0.253885508
0,1,1,0,1,0,0,1,1,1,1,0,0.464285714,0.252794266
0,1,1,0,1,0,0,1,1,1,1,1,0.535714286,0.244701862
0,1,1,0,1,0,1,0,0,0,0,0,0.464285714,0.275347471
0,1,1,0,1,0,1,0,0,0,0,1,0.464285714,0.286634922
0,1,1,0,1,0,1,0,0,0,1,0,0.464285714,0.250082016
0,1,1,0,1,0,1,0,0,0,1,1,0.464285714,0.264480591
0,1,1,0,1,0,1,0,0,1,0,0,0.464285714,0.288015366
0,1,1,0,1,0,1,0,0,1,0,1,0.464285714,0.294388056
0,1,1,0,1,0,1,0,0,1,1,0,0.464285714,0.262393475
0,1,1,0,1,0,1,0,0,1,1,1,0.464285714,0.25570631
0,1,1,0,1,0,1,0,1,0,0,0,0.464285714,0.274719715
0,1,1,0,1,0,1,0,1,0,0,1,0.464285714,0.283869505
0,1,1,0,1,0,1,0,1,0,1,0,0.464285714,0.28699255
0,1,1,0,1,0,1,0,1,0,1,1,0.464285714,0.263772011
0,1,1,0,1,0,1,0,1,1,0,0,0.464285714,0.296829939
0,1,1,0,1,0,1,0,1,1,0,1,0.464285714,0.251928568
0,1,1,0,1,0,1,0,1,1,1,0,0.464285714,0.274503946
0,1,1,0,1,0,1,0,1,1,1,1,0.464285714,0.265087366
0,1,1,0,1,0,1,1,0,0,0,0,0.535714286,0.281822443
0,1,1,0,1,0,1,1,0,0,0,1,0.535714286,0.253332853
0,1,1,0,1,0,1,1,0,0,1,0,0.535714286,0.25836587
0,1,1,0,1,0,1,1,0,0,1,1,0.535714286,0.256676674
0,1,1,0,1,0,1,1,0,1,0,0,0.535714286,0.260769606
0,1,1,0,1,0,1,1,0,1,0,1,0.535714286,0.276742697
0,1,1,0,1,0,1,1,0,1,1,0,0.535714286,0.26260376
0,1,1,0,1,0,1,1,0,1,1,1,0.535714286,0.272028208
0,1,1,0,1,0,1,1,1,0,0,0,0.535714286,0.254300356
0,1,1,0,1,0,1,1,1,0,0,1,0.535714286,0.251277685
0,1,1,0,1,0,1,1,1,0,1,0,0.535714286,0.244790316
0,1,1,0,1,0,1,1,1,0,1,1,0.535714286,0.296851873
0,1,1,0,1,0,1,1,1,1,0,0,0.535714286,0.261614561
0,1,1,0,1,0,1,1,1,1,0,1,0.535714286,0.248627901
0,1,1,0,1,0,1,1,1,1,1,0,0.535714286,0.283073425
0,1,1,0,1,0,1,1,1,1,1,1,0.535714286,0.259508848
0,1,1,0,1,1,0,0,0,0,0,0,0.535714286,0.345791101
0,1,1,0,1,1,0,0,0,0,0,1,0.535714286,0.370783329
0,1,1,0,1,1,0,0,0,0,1,0,0.535714286,0.379539013
0,1,1,0,1,1,0,0,0,0,1,1,0.535714286,0.358278513
0,1,1,0,1,1,0,0,0,1,0,0,0.535714286,0.335810423
0,1,1,0,1,1,0,0,0,1,0,1,0.535714286,0.330114126
0,1,1,0,1,1,0,0,0,1,1,0,0.535714286,0.339370489
0,1,1,0,1,1,0,0,0,1,1,1,0.535714286,0.334593773
0,1,1,0,1,1,0,0,1,0,0,0,0.535714286,0.321058989
0,1,1,0,1,1,0,0,1,0,0,1,0.535714286,0.350815535
0,1,1,0,1,1,0,0,1,0,1,0,0.535714286,0.353153944
0,1,1,0,1,1,0,0,1,0,1,1,0.535714286,0.360632658
0,1,1,0,1,1,0,0,1,1,0,0,0.535714286,0.340362787
0,1,1,0,1,1,0,0,1,1,0,1,0.535714286,0.375226736
0,1,1,0,1,1,0,0,1,1,1,0,0.535714286,0.341251373
0,1,1,0,1,1,0,0,1,1,1,1,0.535714286,0.359076262
0,1,1,0,1,1,0,1,0,0,0,0,0.464285714,0.332641125
0,1,1,0,1,1,0,1,0,0,0,1,0.464285714,0.340660334
0,1,1,0,1,1,0,1,0,0,1,0,0.464285714,0.365185261
0,1,1,0,1,1,0,1,0,0,1,1,0.464285714,0.327316999
0,1,1,0,1,1,0,1,0,1,0,0,0.464285714,0.331509113
0,1,1,0,1,1,0,1,0,1,0,1,0.464285714,0.36763382
0,1,1,0,1,1,0,1,0,1,1,0,0.464285714,0.351703644
0,1,1,0,1,1,0,1,0,1,1,1,0.464285714,0.356099844
0,1,1,0,1,1,0,1,1,0,0,0,0.464285714,0.361761093
0,1,1,0,1,1,0,1,1,0,0,1,0.464285714,0.341418982
0,1,1,0,1,1,0,1,1,0,1,0,0.464285714,0.351362944
